,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activ,param_d_c,param_eps,param_l_r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
64,176.57185986042023,21.48373756170591,0.1383646011352539,0.025765223845083274,relu,0.005,0.1,0.05,"{'activ': 'relu', 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.05}",-0.11720669551027699,-0.18220151353552863,-0.21865663734092924,-0.25030425074659335,-0.1321209738719808,-0.12394895127987722,-0.2699483091471111,-0.4977431784665996,-0.17679578741600258,-0.35451005704182625,-0.23234363543567257,0.11310874471101158,61
65,182.70239760875702,20.513175893930285,0.14207637310028076,0.02529368732987361,relu,0.005,0.1,0.1,"{'activ': 'relu', 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.1}",-0.11778475355970097,-0.18126599330965149,-0.2338356404815122,-0.25099930839423457,-0.14273503742232477,-0.14506198680440657,-0.270009956733819,-0.49637331103273097,-0.17743767432930171,-0.349723069966444,-0.23652267320341264,0.10930648845575863,65
66,188.71701581478118,21.243426203242088,0.13117637634277343,0.025367146536495397,relu,0.01,1e-07,0.01,"{'activ': 'relu', 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.01}",-0.08859760421079482,-0.15698118968982874,-0.21209012928342522,-0.23786027438781648,-0.11845867886836052,-0.11233893982832534,-0.26303026670772095,-0.5026833799533948,-0.1659710871237484,-0.342509645139608,-0.2200521195193023,0.11967049171439605,26
67,180.32479705810547,27.596938609478848,0.13882660865783691,0.022649002415216755,relu,0.01,1e-07,0.05,"{'activ': 'relu', 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.05}",-0.11743813139763366,-0.18172926116488367,-0.2346999246020146,-0.2501889563253918,-0.10418359271713543,-0.14467738247450218,-0.2700133727388803,-0.4984041462933887,-0.1773579337377223,-0.3600361360188118,-0.23387288374703644,0.11476588622669866,63
68,173.88566935062408,23.755522299135365,0.14401776790618898,0.013794266633610396,relu,0.01,1e-07,0.1,"{'activ': 'relu', 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.1}",-0.11915144306461335,-0.18066748545827813,-0.23429388775466947,-0.25047966550066336,-0.14432544566908356,-0.1447587500489055,-0.2679523257466479,-0.5004464706845705,-0.17794825518204826,-0.3603612961643446,-0.23803850252738248,0.11108739922803822,70
69,181.9443368434906,20.61939261398683,0.14164519309997559,0.010638374209534366,relu,0.01,0.1,0.01,"{'activ': 'relu', 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.01}",-0.11475202077261286,-0.1704237303903247,-0.21888704458238833,-0.26093428384724576,-0.12369972251157864,-0.13743258900793018,-0.2675524189532959,-0.496817946098045,-0.16559448652506017,-0.35544247948615215,-0.23115367221746336,0.11412839595942849,56
70,181.43067121505737,27.174788401313094,0.13289051055908202,0.02834713425778685,relu,0.01,0.1,0.05,"{'activ': 'relu', 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.05}",-0.10398211864985121,-0.15557495636808213,-0.21926884541483355,-0.2342224066456028,-0.12872357062189815,-0.10761101211058753,-0.25764097137265685,-0.5048356696701103,-0.17633522628469372,-0.34964825983042475,-0.22378430369687413,0.11827784799989217,38
71,175.93406896591188,21.985750432609837,0.12838370800018312,0.018138052253937213,relu,0.01,0.1,0.1,"{'activ': 'relu', 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.1}",-0.11688708911381133,-0.18165386586640653,-0.23513456244489617,-0.2514706100859236,-0.11487292355870264,-0.1446220476061385,-0.24999226008414052,-0.501151865314178,-0.1611984528095892,-0.36024485352320973,-0.23172285304069962,0.11478396476615085,58
72,187.55602915287017,18.429347837969246,0.13738179206848145,0.028168111696060427,exponential,0.001,1e-07,0.01,"{'activ': 'exponential', 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.01}",-0.09963921177443104,-0.15404791331469156,-0.23210130263597983,-0.24315601353427915,-0.1309494559687415,-0.129584271580467,-0.2605170130886797,-0.5062411781817,-0.1541110555157516,-0.3533977401878783,-0.22637451557825994,0.1187137940371691,45
73,184.02892138957978,22.988224637772813,0.1336076021194458,0.019781581645572404,exponential,0.001,1e-07,0.05,"{'activ': 'exponential', 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.05}",-0.10925781330465438,-0.15529546247045742,-0.2336743863122542,-0.25244890162901834,-0.1344810577606574,-0.13050588139926914,-0.26215493058143163,-0.5034324484149435,-0.1517683909871942,-0.35703993848893134,-0.22900592113488116,0.11736632308130274,54
74,180.61229066848756,21.945270801074095,0.14228322505950927,0.01896781466594522,exponential,0.001,1e-07,0.1,"{'activ': 'exponential', 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.1}",-0.09476905371475586,-0.1528152280642167,-0.23895987452842268,-0.2428609581879487,-0.13754284828699134,-0.12762771370417908,-0.2609871195552427,-0.5075660816892419,-0.16855662822340753,-0.3511232079350953,-0.22828087138895015,0.11829568379276394,52
75,177.6768060207367,20.491146130616336,0.13515925407409668,0.024123915508329832,exponential,0.001,0.1,0.01,"{'activ': 'exponential', 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.01}",-0.0983592802766363,-0.15552699909718662,-0.2312148479437301,-0.24363422102481908,-0.1280337635606166,-0.12719666353005987,-0.25888312732705615,-0.5048517214812753,-0.15390172247619116,-0.3533065964763797,-0.2254908943193951,0.1188269170835892,41
76,187.94756281375885,17.80911255358867,0.1398409605026245,0.017105385193294687,exponential,0.001,0.1,0.05,"{'activ': 'exponential', 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.05}",-0.10485594416322977,-0.15274750810998688,-0.23204285268845384,-0.25024175720432773,-0.13695799543699022,-0.13752183511214383,-0.2640142731585649,-0.5119318970102827,-0.1538233765978127,-0.3561677021433014,-0.23003051416250941,0.11900236671037598,55
77,168.86078214645386,27.750449596177916,0.12799372673034667,0.022735480429399924,exponential,0.001,0.1,0.1,"{'activ': 'exponential', 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.1}",-0.10021603650783836,-0.1574053645550675,-0.23180109222735956,-0.23652264168312984,-0.14305160924173224,-0.13126549827097644,-0.2615241872124959,-0.5153953093351883,-0.15781556726855758,-0.3488839692027009,-0.22838812755050464,0.11884041301431811,53
78,183.01807687282562,16.753416060218346,0.14011640548706056,0.03305828186541359,exponential,0.005,1e-07,0.01,"{'activ': 'exponential', 'd_c': 0.005, 'eps': 1e-07, 'l_r': 0.01}",-0.09217843706338673,-0.15265732609408708,-0.22709064854092142,-0.24158754223034312,-0.11556828151519823,-0.11730465199201244,-0.2546180079937343,-0.5034360751151018,-0.1544311665177652,-0.3476948579708231,-0.2206566995033373,0.12040654324950358,29
79,189.4816328048706,16.00195779328039,0.14204037189483643,0.034753787830640974,exponential,0.005,1e-07,0.05,"{'activ': 'exponential', 'd_c': 0.005, 'eps': 1e-07, 'l_r': 0.05}",-0.09821308018423787,-0.15407762445681938,-0.23264494680788803,-0.24282409403203942,-0.13175711861359676,-0.12888329928098743,-0.2619848409943211,-0.5050896854122113,-0.15673995911846542,-0.3557682418661457,-0.22679828907667127,0.1187262579123622,46
80,193.83093779087068,17.3793576770126,0.14204027652740478,0.04027004486498953,exponential,0.005,1e-07,0.1,"{'activ': 'exponential', 'd_c': 0.005, 'eps': 1e-07, 'l_r': 0.1}",-0.10171923506245363,-0.15556077024958834,-0.2326021234259785,-0.24260281009438517,-0.13212765433724255,-0.13126595919364503,-0.26226402583885333,-0.5080770880020619,-0.15828990454306674,-0.35269544232751315,-0.22772050130747884,0.11832267101338112,49
81,164.74498772621155,25.39404006909091,0.14317102432250978,0.04293061471401543,exponential,0.005,0.1,0.01,"{'activ': 'exponential', 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.01}",-0.08736801564299997,-0.15257920125281338,-0.22620393391693003,-0.2411974956369618,-0.11039496176924361,-0.10924723874717887,-0.25104514761949787,-0.5022802581882596,-0.15413153027300813,-0.34500029006546024,-0.21794480731123533,0.12143784563738398,20
82,183.99623692035675,18.79809528451398,0.1511673927307129,0.03140858860627611,exponential,0.005,0.1,0.05,"{'activ': 'exponential', 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.05}",-0.09808813896088436,-0.15453674371956916,-0.2314859129378331,-0.24266677644950066,-0.1284646782033515,-0.12813762667125256,-0.25944873623937725,-0.5058218718417717,-0.1549996171648253,-0.35394437525302574,-0.22575944774413914,0.11903606082485146,43
83,183.81439445018768,19.291752451215135,0.12400567531585693,0.017898385774116538,exponential,0.005,0.1,0.1,"{'activ': 'exponential', 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.1}",-0.09861401133801843,-0.1551238637940494,-0.23382920255448802,-0.24586312748435998,-0.13528282130101024,-0.1308550017776396,-0.2616913605877555,-0.5076139738052156,-0.1553426024081848,-0.35752713813105963,-0.2281743103181781,0.11908548078736494,51
84,180.42892878055574,22.241379984525704,0.14205489158630372,0.024177261927170908,exponential,0.01,1e-07,0.01,"{'activ': 'exponential', 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.01}",-0.08360109707282215,-0.15373495668030865,-0.22548675097962467,-0.24633542092729385,-0.10799349015804702,-0.10942475160742936,-0.24950431363214498,-0.5023339868131336,-0.15400651305124632,-0.34297408062755697,-0.21753953615496074,0.12185726484576372,18
85,179.5301653623581,18.84968977025206,0.1345447540283203,0.01982230496664998,exponential,0.01,1e-07,0.05,"{'activ': 'exponential', 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.05}",-0.09694365565812282,-0.15436205215647295,-0.2305557323860266,-0.24304126955554162,-0.12587465783231708,-0.12534265971911232,-0.2593393780277027,-0.5044277035925016,-0.1548705166024915,-0.35267014776199496,-0.2247427773292284,0.11915456489679604,39
86,189.0379364490509,16.849449611561333,0.14809997081756593,0.01853829721592437,exponential,0.01,1e-07,0.1,"{'activ': 'exponential', 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.1}",-0.09918879878813543,-0.15454513085628635,-0.2323975279784774,-0.24517883011822855,-0.12994011342837397,-0.12993123483215038,-0.26091611691211597,-0.5069121072958055,-0.15532500595216847,-0.35394723546439427,-0.22682821016261365,0.11897129157347494,47
87,186.04094467163085,20.73498006512143,0.13494958877563476,0.023918331859202557,exponential,0.01,0.1,0.01,"{'activ': 'exponential', 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.01}",-0.08095766144863134,-0.15562273710847963,-0.22606558596081408,-0.24818310928384296,-0.10145389983381045,-0.10489148295090299,-0.24808274917363188,-0.5020641689733376,-0.15653155616776468,-0.33621884008468167,-0.21600717909858974,0.12220307018091674,10
88,174.0292804956436,23.746468470898066,0.13122291564941407,0.022129359294943272,exponential,0.01,0.1,0.05,"{'activ': 'exponential', 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.05}",-0.09570949246136955,-0.15398583580371977,-0.2302995868910768,-0.24239734592517564,-0.12266986557390516,-0.12299027707865681,-0.257754673144169,-0.5051571280282983,-0.15399230246456144,-0.3507592411975182,-0.22357157485684506,0.11973520826160976,37
89,134.58594114780425,13.61481413053318,0.09367616176605224,0.021517933287881222,exponential,0.01,0.1,0.1,"{'activ': 'exponential', 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.1}",-0.09764508491240179,-0.15398123475245676,-0.2329242771600207,-0.24403473522384508,-0.12975370033427977,-0.12802015457278892,-0.2602485081064437,-0.5065555968811585,-0.1554412142573199,-0.35270323854635754,-0.22613077447470725,0.11908600652714683,44
