,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_d_c,param_eps,param_l_r,param_reg,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
42,99.87864696979523,28.012235103752705,0.13865535259246825,0.03040757779393115,0.005,0.1,0.05,-1.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.05, 'reg': -1.5}",-0.08088661940079472,-0.15587093894517326,-0.21461386472389082,-0.23255343723854954,-0.10129861113209147,-0.10661069219754409,-0.24484273328594078,-0.49525916452975355,-0.1618089485451995,-0.3373745196220939,-0.21311195296210314,0.11986330409137835,10
43,79.6024932384491,7.149161850426309,0.12042849063873291,0.02780332435079176,0.005,0.1,0.05,-2,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.05, 'reg': -2}",-0.0804215279907992,-0.15752324779899032,-0.2117128628635913,-0.23533908644497592,-0.10223471492864845,-0.10620584892996904,-0.24420871759221188,-0.5030334687806638,-0.15680517428426508,-0.3358814634936889,-0.21333661131078036,0.12172893179622457,16
44,101.58739306926728,26.932874831184336,0.13260393142700194,0.03290732807552312,0.005,0.1,0.1,-0.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.1, 'reg': -0.5}",-0.11090109374284522,-0.16023476663980776,-0.24370198817257482,-0.25459812954112543,-0.13279904165793083,-0.1477070584635411,-0.2701343863436629,-0.5025781681172955,-0.1547685601271883,-0.3663199336103096,-0.23437431264162814,0.11663013276119827,62
45,77.26495726108551,4.96309436386715,0.12870533466339112,0.026545432998589726,0.005,0.1,0.1,-1,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.1, 'reg': -1}",-0.08420968434183981,-0.15120431400484569,-0.22039236415631716,-0.24151905326116424,-0.10363059671571723,-0.10766001260829985,-0.2497445719123291,-0.4976967754607344,-0.1537827483882413,-0.33926601213604596,-0.2149106132985535,0.12089148720249127,36
46,102.91944291591645,25.991597753819995,0.12436044216156006,0.020437012293008653,0.005,0.1,0.1,-1.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.1, 'reg': -1.5}",-0.07925925018962242,-0.15802279295121827,-0.21821010336085198,-0.23239775043862865,-0.10046820776021323,-0.10392064137954543,-0.24514701802645225,-0.4985826259473693,-0.15574577624070576,-0.33418241373376745,-0.2125936580028375,0.12100687976516368,3
47,78.36376972198487,3.112699317013026,0.14672420024871827,0.02915817943373019,0.005,0.1,0.1,-2,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.1, 'reg': -2}",-0.07827619962051617,-0.15136734047664865,-0.2148843308475326,-0.23188221407640516,-0.10032081932885774,-0.10571626253131577,-0.24487808446782758,-0.5049696428292226,-0.15718487215502702,-0.33363709408630843,-0.21231168604196618,0.12265478291114662,1
48,114.45665221214294,28.226838961656448,0.1361618757247925,0.03197539852337756,0.01,1e-07,0.01,-0.5,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.01, 'reg': -0.5}",-0.10218529210694176,-0.157652750386961,-0.23456452414935422,-0.2684219739566784,-0.11812438984506385,-0.13159134559434238,-0.2651624976831767,-0.49540945164194355,-0.1563678504459062,-0.36363860830767036,-0.22931186841180384,0.1184158082964456,54
49,70.99325170516968,10.212430449666613,0.12758862972259521,0.027819067370543783,0.01,1e-07,0.01,-1,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.01, 'reg': -1}",-0.08464405872203952,-0.15590021891511557,-0.22765365291959408,-0.238306962546598,-0.09902866128736681,-0.10739884984104413,-0.24832909259290162,-0.4924692357535668,-0.16088428835820506,-0.34324722569806154,-0.2157862246634493,0.11986902383881366,44
50,93.94288711547851,24.310155563888575,0.14536035060882568,0.03172687113079894,0.01,1e-07,0.01,-1.5,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.01, 'reg': -1.5}",-0.08190256222661658,-0.15575866940791339,-0.21525424316692562,-0.23100670453042552,-0.10684858198259581,-0.10566742751891385,-0.246346888828102,-0.49566111637692983,-0.16153889948069614,-0.3419546706772916,-0.214193976419641,0.11993892348471356,27
51,88.29910182952881,18.16699260381617,0.14111630916595458,0.025637757220445433,0.01,1e-07,0.01,-2,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.01, 'reg': -2}",-0.08816717638809193,-0.15493005095146756,-0.22203939994479696,-0.23491391575669546,-0.10544005727723221,-0.1090382795565634,-0.2468705679665756,-0.4967820538863414,-0.1571292171021606,-0.33837462543083435,-0.21536853442607592,0.11931394507652995,40
52,98.67183406352997,29.333601567889126,0.1253434896469116,0.026706998938823952,0.01,1e-07,0.05,-0.5,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.05, 'reg': -0.5}",-0.11100067805780506,-0.16121844485720133,-0.24164020257404606,-0.25640615817942153,-0.13848574542877684,-0.1446293085158336,-0.269192592036833,-0.5031483123100708,-0.15959335420464707,-0.3671718700919243,-0.23524866662565597,0.11620298047044136,63
53,82.60279026031495,21.0797681586736,0.1375295639038086,0.0197169606037095,0.01,1e-07,0.05,-1,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.05, 'reg': -1}",-0.08526634521947589,-0.1560024483894933,-0.22147971520656015,-0.23683488141962925,-0.10418015626492488,-0.1077886292889386,-0.24922170967374246,-0.49792050455547293,-0.1554407750269608,-0.3411906044154174,-0.21553257694606157,0.12053599780178745,41
