date,O3
2021-04-28 16:27:43,41
2021-04-28 16:28:13,38
2021-04-28 16:28:43,49
2021-04-28 16:29:13,48
2021-04-28 16:29:43,46
2021-04-28 16:30:13,35
2021-04-28 16:30:43,47
2021-04-28 16:31:13,46
2021-04-28 16:31:43,46
2021-04-28 16:32:13,46
2021-04-28 16:32:43,24
2021-04-28 16:33:13,42
2021-04-28 16:33:43,41
2021-04-28 16:34:13,36
2021-04-28 16:34:43,43
2021-04-28 16:35:13,40
2021-04-28 16:35:43,45
2021-04-28 16:36:13,38
2021-04-28 16:36:43,47
2021-04-28 16:37:13,43
2021-04-28 16:37:43,42
2021-04-28 16:38:13,36
2021-04-28 16:38:43,46
2021-04-28 16:39:13,37
2021-04-28 16:39:43,41
2021-04-28 16:40:13,36
2021-04-28 16:40:44,41
2021-04-28 16:41:14,34
2021-04-28 16:41:44,34
2021-04-28 16:42:14,34
2021-04-28 16:42:44,21
2021-04-28 16:43:14,35
2021-04-28 16:43:44,38
2021-04-28 16:44:14,32
2021-04-28 16:44:44,37
2021-04-28 16:45:14,38
2021-04-28 16:45:44,40
2021-04-28 16:46:14,33
2021-04-28 16:46:44,37
2021-04-28 16:47:14,37
2021-04-28 16:47:44,39
2021-04-28 16:48:14,30
2021-04-28 16:48:44,30
2021-04-28 16:49:14,30
2021-04-28 16:49:44,32
2021-04-28 16:50:14,27
2021-04-28 16:50:44,26
2021-04-28 16:51:14,35
2021-04-28 16:51:44,35
2021-04-28 16:52:14,35
2021-04-28 16:52:44,27
2021-04-28 16:53:14,34
2021-04-28 16:53:44,33
2021-04-28 16:54:14,28
2021-04-28 16:54:44,27
2021-04-28 16:55:14,36
2021-04-28 16:55:44,34
2021-04-28 16:56:14,31
2021-04-28 16:56:44,28
2021-04-28 16:57:14,38
2021-04-28 16:57:44,35
2021-04-28 16:58:14,32
2021-04-28 16:58:44,31
2021-04-28 16:59:15,39
2021-04-28 16:59:45,35
2021-04-28 17:00:15,36
2021-04-28 17:00:45,34
2021-04-28 17:01:15,38
2021-04-28 17:01:45,38
2021-04-28 17:02:15,38
2021-04-28 17:02:45,35
2021-04-28 17:03:15,40
2021-04-28 17:03:45,36
2021-04-28 17:04:15,35
2021-04-28 17:04:45,32
2021-04-28 17:05:15,40
2021-04-28 17:05:45,36
2021-04-28 17:06:15,38
2021-04-28 17:06:45,31
2021-04-28 17:07:15,34
2021-04-28 17:07:45,36
2021-04-28 17:08:15,36
2021-04-28 17:08:45,27
2021-04-28 17:09:15,35
2021-04-28 17:09:45,33
2021-04-28 17:10:15,36
2021-04-28 17:10:45,27
2021-04-28 17:11:15,34
2021-04-28 17:11:45,34
2021-04-28 17:12:15,34
2021-04-28 17:12:45,34
2021-04-28 17:13:15,33
2021-04-28 17:13:45,36
2021-04-28 17:14:15,39
2021-04-28 17:14:45,31
2021-04-28 17:15:15,30
2021-04-28 17:15:45,41
2021-04-28 17:16:15,37
2021-04-28 17:16:45,35
2021-04-28 17:17:16,31
2021-04-28 17:17:46,46
2021-04-28 17:18:16,43
2021-04-28 17:18:46,39
2021-04-28 17:19:16,36
2021-04-28 17:19:46,48
2021-04-28 17:20:16,46
2021-04-28 17:20:46,41
2021-04-28 17:21:16,35
2021-04-28 17:21:46,35
2021-04-28 17:22:16,35
2021-04-28 17:22:46,49
2021-04-28 17:23:16,33
2021-04-28 17:23:46,47
2021-04-28 17:24:16,41
2021-04-28 17:24:46,45
2021-04-28 17:25:16,40
2021-04-28 17:25:46,47
2021-04-28 17:26:16,40
2021-04-28 17:26:46,43
2021-04-28 17:27:16,36
2021-04-28 17:27:46,50
2021-04-28 17:29:16,45
2021-04-28 17:29:46,41
2021-04-28 17:30:16,41
2021-04-28 17:30:46,31
2021-04-28 17:31:16,31
2021-04-28 17:31:46,31
2021-04-28 17:32:16,45
2021-04-28 17:32:46,39
2021-04-28 17:33:16,42
2021-04-28 17:33:46,45
2021-04-28 17:34:16,46
2021-04-28 17:34:46,36
2021-04-28 17:35:16,42
2021-04-28 17:35:47,43
2021-04-28 17:36:17,47
2021-04-28 17:36:47,33
2021-04-28 17:37:17,37
2021-04-28 17:37:47,38
2021-04-28 17:38:17,42
2021-04-28 17:38:47,31
2021-04-28 17:39:17,32
2021-04-28 17:39:47,41
2021-04-28 17:40:17,39
2021-04-28 17:40:47,36
2021-04-28 17:41:17,36
2021-04-28 17:41:47,36
2021-04-28 17:42:17,37
2021-04-28 17:42:47,42
2021-04-28 17:43:17,36
2021-04-28 17:43:47,46
2021-04-28 17:44:17,42
2021-04-28 17:44:47,38
2021-04-28 17:45:17,35
2021-04-28 17:45:47,48
2021-04-28 17:46:17,46
2021-04-28 17:46:47,39
2021-04-28 17:47:17,40
2021-04-28 17:47:47,46
2021-04-28 17:48:17,42
2021-04-28 17:48:47,47
2021-04-28 17:49:17,38
2021-04-28 17:49:47,47
2021-04-28 17:50:17,41
2021-04-28 17:50:47,45
2021-04-28 17:51:17,45
2021-04-28 17:51:47,45
2021-04-28 17:52:17,30
2021-04-28 17:52:47,41
2021-04-28 17:53:17,34
2021-04-28 17:53:48,45
2021-04-28 17:54:18,36
2021-04-28 17:54:48,38
2021-04-28 17:55:18,31
2021-04-28 17:55:48,35
2021-04-28 17:56:18,39
2021-04-28 17:56:48,42
2021-04-28 17:57:18,34
2021-04-28 17:57:48,41
2021-04-28 17:58:18,39
2021-04-28 17:58:48,42
2021-04-28 17:59:18,33
2021-04-28 17:59:48,40
2021-04-28 18:00:18,37
2021-04-28 18:00:48,42
2021-04-28 18:01:18,42
2021-04-28 18:01:48,42
2021-04-28 18:02:18,25
2021-04-28 18:02:48,39
2021-04-28 18:03:18,34
2021-04-28 18:03:48,32
2021-04-28 18:04:18,47
2021-04-28 18:04:48,45
2021-04-28 18:05:18,37
2021-04-28 18:05:48,33
2021-04-28 18:06:18,42
2021-04-28 18:06:48,40
2021-04-28 18:07:18,36
2021-04-28 18:07:48,31
2021-04-28 18:08:18,42
2021-04-28 18:08:48,40
2021-04-28 18:09:18,35
2021-04-28 18:09:48,30
2021-04-28 18:10:18,41
2021-04-28 18:10:48,40
2021-04-28 18:11:18,40
2021-04-28 18:11:49,40
2021-04-28 18:12:19,20
2021-04-28 18:12:49,35
2021-04-28 18:13:19,39
2021-04-28 18:13:49,34
2021-04-28 18:14:19,41
2021-04-28 18:14:49,37
2021-04-28 18:15:19,45
2021-04-28 18:15:49,37
2021-04-28 18:16:19,48
2021-04-28 18:16:49,42
2021-04-28 18:17:19,43
2021-04-28 18:17:49,40
2021-04-28 18:18:19,50
2021-04-28 18:18:49,41
2021-04-28 18:19:19,50
2021-04-28 18:19:49,37
2021-04-28 18:20:19,45
2021-04-28 18:20:49,48
2021-04-28 18:21:19,48
2021-04-28 18:21:49,48
2021-04-28 18:22:19,26
2021-04-28 18:22:49,42
2021-04-28 18:23:19,46
2021-04-28 18:23:49,34
2021-04-28 18:24:19,45
2021-04-28 18:24:49,48
2021-04-28 18:25:19,53
2021-04-28 18:25:49,36
2021-04-28 18:26:19,47
2021-04-28 18:26:49,41
2021-04-28 18:27:19,49
2021-04-28 18:27:49,37
2021-04-28 18:28:19,35
2021-04-28 18:28:49,48
2021-04-28 18:29:19,43
2021-04-28 18:29:50,40
2021-04-28 18:30:20,36
2021-04-28 18:30:50,51
2021-04-28 18:31:20,51
2021-04-28 18:31:50,51
2021-04-28 18:32:20,43
2021-04-28 18:32:50,47
2021-04-28 18:33:20,48
2021-04-28 18:33:50,43
2021-04-28 18:34:20,36
2021-04-28 18:34:50,47
2021-04-28 18:35:20,49
2021-04-28 18:35:50,47
2021-04-28 18:36:20,47
2021-04-28 18:36:50,53
2021-04-28 18:37:20,50
2021-04-28 18:37:50,54
2021-04-28 18:38:20,45
2021-04-28 18:38:50,55
2021-04-28 18:39:20,50
2021-04-28 18:39:50,52
2021-04-28 18:40:20,46
2021-04-28 18:40:50,57
2021-04-28 18:41:20,57
2021-04-28 18:41:50,57
2021-04-28 18:42:20,49
2021-04-28 18:42:50,58
2021-04-28 18:43:20,49
2021-04-28 18:43:50,57
2021-04-28 18:44:20,43
2021-04-28 18:44:50,53
2021-04-28 18:45:20,51
2021-04-28 18:45:50,54
2021-04-28 18:46:20,42
2021-04-28 18:46:50,49
2021-04-28 18:47:21,48
2021-04-28 18:47:51,56
2021-04-28 18:48:21,45
2021-04-28 18:48:51,55
2021-04-28 18:49:21,55
2021-04-28 18:49:51,60
2021-04-28 18:50:21,42
2021-04-28 18:50:51,52
2021-04-28 18:51:21,52
2021-04-28 18:51:51,52
2021-04-28 18:52:21,52
2021-04-28 18:52:51,24
2021-04-28 18:53:21,60
2021-04-28 18:53:51,57
2021-04-28 18:54:21,49
2021-04-28 18:54:51,47
2021-04-28 18:55:21,62
2021-04-28 18:55:51,61
2021-04-28 18:56:21,55
2021-04-28 18:56:51,47
2021-04-28 18:57:21,64
2021-04-28 18:57:51,63
2021-04-28 18:58:21,54
2021-04-28 18:58:51,46
2021-04-28 18:59:21,65
2021-04-28 18:59:51,62
2021-04-28 19:00:21,54
2021-04-28 19:00:51,52
2021-04-28 19:01:21,52
2021-04-28 19:01:51,52
2021-04-28 19:02:21,63
2021-04-28 19:02:51,45
2021-04-28 19:03:21,65
2021-04-28 19:03:51,56
2021-04-28 19:04:21,63
2021-04-28 19:04:51,53
2021-04-28 19:05:21,64
2021-04-28 19:05:51,57
2021-04-28 19:06:22,65
2021-04-28 19:06:52,55
2021-04-28 19:07:22,66
2021-04-28 19:07:52,57
2021-04-28 19:08:22,62
2021-04-28 19:08:52,50
2021-04-28 19:09:22,57
2021-04-28 19:09:52,60
2021-04-28 19:10:22,66
2021-04-28 19:10:52,51
2021-04-28 19:11:22,51
2021-04-28 19:11:52,51
2021-04-28 19:12:22,58
2021-04-28 19:12:52,55
2021-04-28 19:13:22,60
2021-04-28 19:13:52,57
2021-04-28 19:14:22,64
2021-04-28 19:14:52,48
2021-04-28 19:15:22,56
2021-04-28 19:15:52,56
2021-04-28 19:16:22,55
2021-04-28 19:16:52,46
2021-04-28 19:17:22,49
2021-04-28 19:17:52,61
2021-04-28 19:18:22,64
2021-04-28 19:18:52,53
2021-04-28 19:19:22,47
2021-04-28 19:19:52,58
2021-04-28 19:20:22,55
2021-04-28 19:20:52,50
2021-04-28 19:21:22,50
2021-04-28 19:21:52,50
2021-04-28 19:22:22,50
2021-04-28 19:22:52,58
2021-04-28 19:23:22,46
2021-04-28 19:23:52,64
2021-04-28 19:24:22,57
2021-04-28 19:24:52,52
2021-04-28 19:25:22,47
2021-04-28 19:25:53,63
2021-04-28 19:26:23,54
2021-04-28 19:26:53,61
2021-04-28 19:27:23,52
2021-04-28 19:27:53,62
2021-04-28 19:28:23,55
2021-04-28 19:28:53,55
2021-04-28 19:29:23,50
2021-04-28 19:29:53,66
2021-04-28 19:30:23,57
2021-04-28 19:30:53,55
2021-04-28 19:31:23,55
2021-04-28 19:31:53,55
2021-04-28 19:32:23,41
2021-04-28 19:32:53,53
2021-04-28 19:33:23,40
2021-04-28 19:33:53,60
2021-04-28 19:34:23,60
2021-04-28 19:34:53,62
2021-04-28 19:35:23,49
2021-04-28 19:35:53,56
2021-04-28 19:36:23,61
2021-04-28 19:36:53,65
2021-04-28 19:37:23,50
2021-04-28 19:37:53,61
2021-04-28 19:38:23,60
2021-04-28 19:38:53,65
2021-04-28 19:39:23,50
2021-04-28 19:39:53,56
2021-04-28 19:40:23,61
2021-04-28 19:40:53,68
2021-04-28 19:41:23,68
2021-04-28 19:41:53,68
2021-04-28 19:42:23,34
2021-04-28 19:42:53,60
2021-04-28 19:43:24,55
2021-04-28 19:43:54,49
2021-04-28 19:44:24,68
2021-04-28 19:44:54,62
2021-04-28 19:45:24,56
2021-04-28 19:45:54,50
2021-04-28 19:46:24,69
2021-04-28 19:46:54,64
2021-04-28 19:47:24,56
2021-04-28 19:47:54,49
2021-04-28 19:48:24,67
2021-04-28 19:48:54,61
2021-04-28 19:49:24,53
2021-04-28 19:49:54,51
2021-04-28 19:50:24,65
2021-04-28 19:50:54,60
2021-04-28 19:51:24,60
2021-04-28 19:51:54,60
2021-04-28 19:52:24,30
2021-04-28 19:52:54,58
2021-04-28 19:53:24,63
2021-04-28 19:53:54,55
2021-04-28 19:54:24,62
2021-04-28 19:54:54,61
2021-04-28 19:55:24,63
2021-04-28 19:55:54,49
2021-04-28 19:56:24,60
2021-04-28 19:56:54,54
2021-04-28 19:57:24,63
2021-04-28 19:57:54,51
2021-04-28 19:58:24,61
2021-04-28 19:58:54,63
2021-04-28 19:59:24,65
2021-04-28 19:59:54,49
2021-04-28 20:00:24,53
2021-04-28 20:00:54,60
2021-04-28 20:01:24,60
2021-04-28 20:01:55,60
2021-04-28 20:02:25,31
2021-04-28 20:02:55,61
2021-04-28 20:03:25,63
2021-04-28 20:03:55,50
2021-04-28 20:04:25,61
2021-04-28 20:04:55,60
2021-04-28 20:05:25,64
2021-04-28 20:05:55,50
2021-04-28 20:06:25,46
2021-04-28 20:06:55,66
2021-04-28 20:07:25,62
2021-04-28 20:07:55,55
2021-04-28 20:08:25,50
2021-04-28 20:08:55,64
2021-04-28 20:09:25,60
2021-04-28 20:09:55,53
2021-04-28 20:10:25,49
2021-04-28 20:10:55,65
2021-04-28 20:11:25,65
2021-04-28 20:11:55,65
2021-04-28 20:12:25,55
2021-04-28 20:12:55,54
2021-04-28 20:13:25,55
2021-04-28 20:13:55,53
2021-04-28 20:14:25,53
2021-04-28 20:14:55,58
2021-04-28 20:15:25,57
2021-04-28 20:15:55,62
2021-04-28 20:16:25,49
2021-04-28 20:16:55,61
2021-04-28 20:17:25,56
2021-04-28 20:17:55,60
2021-04-28 20:18:25,53
2021-04-28 20:18:55,63
2021-04-28 20:19:25,57
2021-04-28 20:19:55,61
2021-04-28 20:20:26,49
2021-04-28 20:20:56,58
2021-04-28 20:21:26,58
2021-04-28 20:21:56,58
2021-04-28 20:22:26,55
2021-04-28 20:22:56,57
2021-04-28 20:23:26,62
2021-04-28 20:23:56,66
2021-04-28 20:24:26,50
2021-04-28 20:24:56,62
2021-04-28 20:25:26,63
2021-04-28 20:25:56,68
2021-04-28 20:26:26,53
2021-04-28 20:26:56,62
2021-04-28 20:27:26,63
2021-04-28 20:27:56,67
2021-04-28 20:28:26,52
2021-04-28 20:28:56,62
2021-04-28 20:29:26,63
2021-04-28 20:29:56,67
2021-04-28 20:30:26,51
2021-04-28 20:30:56,50
2021-04-28 20:31:26,50
2021-04-28 20:31:56,50
2021-04-28 20:32:26,63
2021-04-28 20:32:56,31
2021-04-28 20:33:26,65
2021-04-28 20:33:56,58
2021-04-28 20:34:26,56
2021-04-28 20:34:56,47
2021-04-28 20:35:26,65
2021-04-28 20:35:56,58
2021-04-28 20:36:26,52
2021-04-28 20:36:56,43
2021-04-28 20:37:26,58
2021-04-28 20:37:56,55
2021-04-28 20:38:26,50
2021-04-28 20:38:56,48
2021-04-28 20:39:26,54
2021-04-28 20:39:56,50
2021-04-28 20:40:26,51
2021-04-28 20:40:57,53
2021-04-28 20:41:27,53
2021-04-28 20:41:57,53
2021-04-28 20:42:27,61
2021-04-28 20:42:57,43
2021-04-28 20:43:27,56
2021-04-28 20:43:57,52
2021-04-28 20:44:27,56
2021-04-28 20:44:57,50
2021-04-28 20:45:27,63
2021-04-28 20:45:57,57
2021-04-28 20:46:27,63
2021-04-28 20:46:57,49
2021-04-28 20:47:27,53
2021-04-28 20:47:57,54
2021-04-28 20:48:27,54
2021-04-28 20:48:57,41
2021-04-28 20:49:27,52
2021-04-28 20:49:57,50
2021-04-28 20:50:27,56
2021-04-28 20:50:57,43
2021-04-28 20:51:27,43
2021-04-28 20:51:57,43
2021-04-28 20:52:27,48
2021-04-28 20:52:57,47
2021-04-28 20:53:27,48
2021-04-28 20:53:57,52
2021-04-28 20:54:27,53
2021-04-28 20:54:57,41
2021-04-28 20:55:27,39
2021-04-28 20:55:57,52
2021-04-28 20:56:27,49
2021-04-28 20:56:57,42
2021-04-28 20:57:27,40
2021-04-28 20:57:57,54
2021-04-28 20:58:27,51
2021-04-28 20:58:58,43
2021-04-28 20:59:28,36
2021-04-28 20:59:58,43
2021-04-28 21:00:28,43
2021-04-28 21:00:58,39
2021-04-28 21:01:28,39
2021-04-28 21:01:58,39
2021-04-28 21:02:28,31
2021-04-28 21:02:58,40
2021-04-28 21:03:28,35
2021-04-28 21:03:58,46
2021-04-28 21:04:28,42
2021-04-28 21:04:58,48
2021-04-28 21:05:28,47
2021-04-28 21:05:58,55
2021-04-28 21:06:28,51
2021-04-28 21:06:58,51
2021-04-28 21:07:28,46
2021-04-28 21:07:58,56
2021-04-28 21:08:28,52
2021-04-28 21:08:58,54
2021-04-28 21:09:28,45
2021-04-28 21:09:58,56
2021-04-28 21:10:28,52
2021-04-28 21:10:58,56
2021-04-28 21:11:28,56
2021-04-28 21:11:58,56
2021-04-28 21:12:28,33
2021-04-28 21:12:58,57
2021-04-28 21:13:28,50
2021-04-28 21:13:58,63
2021-04-28 21:14:28,62
2021-04-28 21:14:58,63
2021-04-28 21:15:28,49
2021-04-28 21:15:58,58
2021-04-28 21:16:28,57
2021-04-28 21:16:58,61
2021-04-28 21:17:29,47
2021-04-28 21:17:59,57
2021-04-28 21:18:29,57
2021-04-28 21:18:59,61
2021-04-28 21:19:29,47
2021-04-28 21:19:59,45
2021-04-28 21:20:29,58
2021-04-28 21:20:59,55
2021-04-28 21:21:29,55
2021-04-28 21:21:59,55
2021-04-28 21:22:29,34
2021-04-28 21:22:59,56
2021-04-28 21:23:29,54
2021-04-28 21:23:59,50
2021-04-28 21:24:29,60
2021-04-28 21:24:59,57
2021-04-28 21:25:29,53
2021-04-28 21:25:59,46
2021-04-28 21:26:29,60
2021-04-28 21:26:59,56
2021-04-28 21:27:29,51
2021-04-28 21:27:59,49
2021-04-28 21:28:29,53
2021-04-28 21:28:59,50
2021-04-28 21:29:29,55
2021-04-28 21:29:59,49
2021-04-28 21:30:29,56
2021-04-28 21:30:59,51
2021-04-28 21:31:29,51
2021-04-28 21:31:59,51
2021-04-28 21:32:29,28
2021-04-28 21:32:59,52
2021-04-28 21:33:29,55
2021-04-28 21:33:59,48
2021-04-28 21:34:29,55
2021-04-28 21:34:59,49
2021-04-28 21:35:29,53
2021-04-28 21:36:00,42
2021-04-28 21:36:30,52
2021-04-28 21:37:00,54
2021-04-28 21:37:30,56
2021-04-28 21:38:00,45
2021-04-28 21:38:30,53
2021-04-28 21:39:00,54
2021-04-28 21:39:30,58
2021-04-28 21:40:00,47
2021-04-28 21:40:30,52
2021-04-28 21:41:00,55
2021-04-28 21:41:30,55
2021-04-28 21:42:00,55
2021-04-28 21:42:30,32
2021-04-28 21:43:00,55
2021-04-28 21:43:30,60
2021-04-28 21:44:00,47
2021-04-28 21:44:30,42
2021-04-28 21:45:00,53
2021-04-28 21:45:30,52
2021-04-28 21:46:00,47
2021-04-28 21:46:30,42
2021-04-28 21:47:00,52
2021-04-28 21:47:30,49
2021-04-28 21:48:00,46
2021-04-28 21:48:30,41
2021-04-28 21:49:00,53
2021-04-28 21:49:30,50
2021-04-28 21:50:00,46
2021-04-28 21:50:30,41
2021-04-28 21:51:00,51
2021-04-28 21:51:30,51
2021-04-28 21:52:00,51
2021-04-28 21:52:30,47
2021-04-28 21:53:00,51
2021-04-28 21:53:30,45
2021-04-28 21:54:00,48
2021-04-28 21:54:30,43
2021-04-28 21:55:01,49
2021-04-28 21:55:31,45
2021-04-28 21:56:01,48
2021-04-28 21:56:31,41
2021-04-28 21:57:01,49
2021-04-28 21:57:31,43
2021-04-28 21:58:01,46
2021-04-28 21:58:31,40
2021-04-28 21:59:01,48
2021-04-28 21:59:31,43
2021-04-28 22:00:01,47
2021-04-28 22:00:31,36
2021-04-28 22:01:01,42
2021-04-28 22:01:31,42
2021-04-28 22:02:01,42
2021-04-28 22:02:31,42
2021-04-28 22:03:01,40
2021-04-28 22:03:31,43
2021-04-28 22:04:01,48
2021-04-28 22:04:31,37
2021-04-28 22:05:01,45
2021-04-28 22:05:31,46
2021-04-28 22:06:01,47
2021-04-28 22:06:31,39
2021-04-28 22:07:01,45
2021-04-28 22:07:31,46
2021-04-28 22:08:01,48
2021-04-28 22:08:31,38
2021-04-28 22:09:01,39
2021-04-28 22:09:31,49
2021-04-28 22:10:01,46
2021-04-28 22:10:31,43
2021-04-28 22:11:01,35
2021-04-28 22:11:31,35
2021-04-28 22:12:01,35
2021-04-28 22:12:31,49
2021-04-28 22:13:01,24
2021-04-28 22:13:32,47
2021-04-28 22:14:02,45
2021-04-28 22:14:32,42
2021-04-28 22:15:02,36
2021-04-28 22:15:32,48
2021-04-28 22:16:02,45
2021-04-28 22:16:32,40
2021-04-28 22:17:02,39
2021-04-28 22:17:32,46
2021-04-28 22:18:02,40
2021-04-28 22:18:32,42
2021-04-28 22:19:02,39
2021-04-28 22:19:32,46
2021-04-28 22:20:02,43
2021-04-28 22:20:32,43
2021-04-28 22:21:02,38
2021-04-28 22:21:32,38
2021-04-28 22:22:02,38
2021-04-28 22:22:32,48
2021-04-28 22:23:02,37
2021-04-28 22:23:32,48
2021-04-28 22:24:02,43
2021-04-28 22:24:32,46
2021-04-28 22:25:02,36
2021-04-28 22:25:32,43
2021-04-28 22:26:02,42
2021-04-28 22:26:32,47
2021-04-28 22:27:02,36
2021-04-28 22:27:32,48
2021-04-28 22:28:02,46
2021-04-28 22:28:32,49
2021-04-28 22:29:02,38
2021-04-28 22:29:32,43
2021-04-28 22:30:02,45
2021-04-28 22:30:32,47
2021-04-28 22:31:02,37
2021-04-28 22:31:32,37
2021-04-28 22:32:02,37
2021-04-28 22:32:33,43
2021-04-28 22:33:03,42
2021-04-28 22:33:33,38
2021-04-28 22:34:03,50
2021-04-28 22:34:33,47
2021-04-28 22:35:03,43
2021-04-28 22:35:33,37
2021-04-28 22:36:03,47
2021-04-28 22:36:33,46
2021-04-28 22:37:03,40
2021-04-28 22:37:33,36
2021-04-28 22:38:03,48
2021-04-28 22:38:33,46
2021-04-28 22:39:03,41
2021-04-28 22:39:33,37
2021-04-28 22:40:03,47
2021-04-28 22:40:33,46
2021-04-28 22:41:03,42
2021-04-28 22:41:33,42
2021-04-28 22:42:03,42
2021-04-28 22:42:33,35
2021-04-28 22:43:03,45
2021-04-28 22:43:33,40
2021-04-28 22:44:03,49
2021-04-28 22:44:33,43
2021-04-28 22:45:03,46
2021-04-28 22:45:33,40
2021-04-28 22:46:03,43
2021-04-28 22:46:33,43
2021-04-28 22:47:03,47
2021-04-28 22:47:33,40
2021-04-28 22:48:03,50
2021-04-28 22:48:33,43
2021-04-28 22:49:04,48
2021-04-28 22:49:34,38
2021-04-28 22:50:04,43
2021-04-28 22:50:34,45
2021-04-28 22:51:04,47
2021-04-28 22:51:34,47
2021-04-28 22:52:04,47
2021-04-28 22:52:34,31
2021-04-28 22:53:04,42
2021-04-28 22:53:34,36
2021-04-28 22:54:04,43
2021-04-28 22:54:34,45
2021-04-28 22:55:04,49
2021-04-28 22:55:34,38
2021-04-28 22:56:04,43
2021-04-28 22:56:34,43
2021-04-28 22:57:04,47
2021-04-28 22:57:34,36
2021-04-28 22:58:04,36
2021-04-28 22:58:34,47
2021-04-28 22:59:04,45
2021-04-28 22:59:34,40
2021-04-28 23:00:04,35
2021-04-28 23:00:34,46
2021-04-28 23:01:04,42
2021-04-28 23:01:34,42
2021-04-28 23:02:04,42
2021-04-28 23:02:34,25
2021-04-28 23:03:04,41
2021-04-28 23:03:34,39
2021-04-28 23:04:04,35
2021-04-28 23:04:34,41
2021-04-28 23:05:04,41
2021-04-28 23:05:34,36
2021-04-28 23:06:04,38
2021-04-28 23:06:34,40
2021-04-28 23:07:04,37
2021-04-28 23:07:34,39
2021-04-28 23:08:04,35
2021-04-28 23:08:35,45
2021-04-28 23:09:05,40
2021-04-28 23:09:35,43
2021-04-28 23:10:05,37
2021-04-28 23:10:35,42
2021-04-28 23:11:05,37
2021-04-28 23:11:35,37
2021-04-28 23:12:05,37
2021-04-28 23:12:35,22
2021-04-28 23:13:05,36
2021-04-28 23:13:35,28
2021-04-28 23:14:05,24
2021-04-28 23:14:35,30
2021-04-28 23:15:05,33
2021-04-28 23:15:35,38
2021-04-28 23:16:05,30
2021-04-28 23:16:35,35
2021-04-28 23:17:05,38
2021-04-28 23:17:35,38
2021-04-28 23:18:05,30
2021-04-28 23:18:35,37
2021-04-28 23:19:05,38
2021-04-28 23:19:35,42
2021-04-28 23:20:05,33
2021-04-28 23:20:35,40
2021-04-28 23:21:05,40
2021-04-28 23:21:35,40
2021-04-28 23:22:05,40
2021-04-28 23:22:35,33
2021-04-28 23:23:05,47
2021-04-28 23:23:35,45
2021-04-28 23:24:05,39
2021-04-28 23:24:35,35
2021-04-28 23:25:05,48
2021-04-28 23:25:35,43
2021-04-28 23:26:05,40
2021-04-28 23:26:35,36
2021-04-28 23:27:06,45
2021-04-28 23:27:36,45
2021-04-28 23:28:06,40
2021-04-28 23:28:36,35
2021-04-28 23:29:06,48
2021-04-28 23:29:36,45
2021-04-28 23:30:06,40
2021-04-28 23:30:36,40
2021-04-28 23:31:06,49
2021-04-28 23:31:36,49
2021-04-28 23:32:06,49
2021-04-28 23:32:36,45
2021-04-28 23:33:06,50
2021-04-28 23:33:36,45
2021-04-28 23:34:06,48
2021-04-28 23:34:36,39
2021-04-28 23:35:06,46
2021-04-28 23:35:36,41
2021-04-28 23:36:06,46
2021-04-28 23:36:36,39
2021-04-28 23:37:06,48
2021-04-28 23:37:36,42
2021-04-28 23:38:06,46
2021-04-28 23:38:36,35
2021-04-28 23:39:06,39
2021-04-28 23:39:36,38
2021-04-28 23:40:06,43
2021-04-28 23:40:36,34
2021-04-28 23:41:06,41
2021-04-28 23:41:36,41
2021-04-28 23:42:06,41
2021-04-28 23:42:36,43
2021-04-28 23:43:06,41
2021-04-28 23:43:36,43
2021-04-28 23:44:06,48
2021-04-28 23:44:36,34
2021-04-28 23:45:07,41
2021-04-28 23:45:37,43
2021-04-28 23:46:07,48
2021-04-28 23:46:37,35
2021-04-28 23:47:07,33
2021-04-28 23:47:37,46
2021-04-28 23:48:07,43
2021-04-28 23:48:37,39
2021-04-28 23:49:07,32
2021-04-28 23:49:37,46
2021-04-28 23:50:07,41
2021-04-28 23:50:37,38
2021-04-28 23:51:07,35
2021-04-28 23:51:37,35
2021-04-28 23:52:07,35
2021-04-28 23:52:37,47
2021-04-28 23:53:07,21
2021-04-28 23:53:37,47
2021-04-28 23:54:07,46
2021-04-28 23:54:37,40
2021-04-28 23:55:07,38
2021-04-28 23:55:37,47
2021-04-28 23:56:07,41
2021-04-28 23:56:37,46
2021-04-28 23:57:07,39
2021-04-28 23:57:37,47
2021-04-28 23:58:07,41
2021-04-28 23:58:37,46
2021-04-28 23:59:07,37
2021-04-28 23:59:37,47
2021-04-29 00:00:07,40
2021-04-29 00:00:37,46
2021-04-29 00:01:07,38
2021-04-29 00:01:37,38
2021-04-29 00:02:07,38
2021-04-29 00:02:37,47
2021-04-29 00:03:08,40
2021-04-29 00:03:38,39
2021-04-29 00:04:08,39
2021-04-29 00:04:38,45
2021-04-29 00:05:08,32
2021-04-29 00:05:38,43
2021-04-29 00:06:08,45
2021-04-29 00:06:38,49
2021-04-29 00:07:08,35
2021-04-29 00:07:38,43
2021-04-29 00:08:08,47
2021-04-29 00:08:38,52
2021-04-29 00:09:08,37
2021-04-29 00:09:38,45
2021-04-29 00:10:08,45
2021-04-29 00:10:38,48
2021-04-29 00:11:08,34
2021-04-29 00:11:38,34
2021-04-29 00:12:08,34
2021-04-29 00:12:38,35
2021-04-29 00:13:08,41
2021-04-29 00:13:38,36
2021-04-29 00:14:08,51
2021-04-29 00:14:38,47
2021-04-29 00:15:08,41
